2.0,1.0,1.0,960.9971663169739,960.9971663169739,0.0,0.0,775.0,0.7864695722670871,94.62512799999999,1139.5,209.5,0.0
75.0,1.0,71.0,183.03829349589043,183.03829349589043,0.0,470.6566666666667,775.9466666666667,0.6442990694020923,69.70306468859258,107086.44,24888.533333333333,5011.413333333333
75.0,1.0,74.0,528.5065173441427,528.5065173441427,0.0,0.0,785.2,0.6311862290398151,420.4692227223703,117432.96,17754.306666666667,0.0
100.0,1.0,4.0,5187.868931702145,5187.868931702145,0.0,30806.243333333332,785.42,0.6470280789032418,74.37932231199997,4200.51,852.03,2043.19
125.0,1.0,9.0,1982.2417195119301,1982.2417195119301,0.0,9967.086666666666,782.12,0.4326813302053331,65.59623952995555,17640.496,3050.744,4831.128
140.0,1.0,9.0,2525.5174888139873,2525.5174888139873,0.0,34853.09333333333,781.7857142857143,0.6155320748148431,72.74085223492065,8891.128571428571,1736.5785714285714,2564.7714285714287
140.0,1.0,134.0,342.7979441932402,342.7979441932402,0.0,875.2966666666666,782.0785714285714,0.6986801703918677,274.431647327619,225225.5,44186.33571428571,8171.528571428571
125.0,1.0,9.0,673.5578971466731,673.5578971466731,0.0,3977.5633333333335,775.584,0.4504567390743648,56.49879694862224,17029.048,4214.648,4958.352
140.0,1.0,4.0,3130.578143202574,3130.578143202574,0.0,43519.52,781.75,0.5860812284328405,63.07193446476191,4905.95,882.9571428571429,2285.4857142857145
25.0,1.0,24.0,585.4272045036668,585.4272045036668,0.0,0.0,775.64,0.7777584258856372,82.28424494222223,21201.76,5448.68,0.0
10.0,1.0,8.0,641.4064769119472,641.4064769119472,0.0,1637.6066666666666,781.6,0.6991707873969923,292.9562072888889,7258.5,1797.4,1763.5
100.0,1.0,13.15,1975.5265659291135,1975.5265659291135,0.0,26836.603333333333,785.51,0.6465572742820899,115.2223274222222,12022.56,2357.62,2284.08
75.0,1.0,4.0,4775.601029332158,4775.601029332158,0.0,24086.543333333335,785.3733333333333,0.6620239621842039,103.02552993185186,3760.88,841.32,1877.6666666666667
25.0,1.0,8.0,1195.425117364107,1195.425117364107,0.0,6600.586666666667,781.68,0.6706142895260631,154.37551683555554,6378.72,1502.08,1840.56
100.0,1.0,9.0,2194.376812846695,2194.376812846695,0.0,30101.446666666667,781.9,0.6432770309615796,84.82737858666667,7593.1,1591.02,2111.54
25.0,1.0,23.0,472.92322260638485,472.92322260638485,0.0,3441.633333333333,785.32,0.591527376749018,264.27603953777776,26304.88,4579.56,2357.12
2.0,1.0,0.0,382.5547331729916,382.5547331729916,0.0,1143.86,775.0,0.7031795263696464,88.53308755555555,1073.0,221.0,921.0
10.0,1.0,6.0,417.91872806266724,417.91872806266724,0.0,4684.26,781.6,0.6407225801127223,177.21346293333332,3758.6,1022.8,1419.9
100.0,1.0,99.0,521.5726485902003,521.5726485902003,0.0,0.0,785.75,0.67268786578949,429.92349967999996,158536.18,23713.4,0.0
100.0,1.0,99.0,127.17430043678934,127.17430043678934,0.0,0.0,775.72,0.7124596463680039,72.40225620177777,124401.59,22189.55,0.0
125.0,1.0,4.0,2936.142148254932,2936.142148254932,0.0,40751.53333333333,781.776,0.5975028339212447,62.07995688177773,4627.944,868.056,2153.24
125.0,1.0,119.304,364.6083946092663,364.6083946092663,0.0,1096.7433333333333,782.216,0.6992437536831071,276.6518868807111,191770.256,36433.56,7117.712
50.0,1.0,9.0,1410.7442767819603,1410.7442767819603,0.0,18977.356666666667,785.68,0.6185391748579745,131.84605125333331,6371.1,1394.86,1780.76
100.0,1.0,95.06,545.0788217131206,545.0788217131206,0.0,1631.1266666666668,785.42,0.685291632737614,315.8719919964444,134639.55,23337.38,5808.3
50.0,1.0,13.0,1807.6713573594434,1807.6713573594434,0.0,8682.2,785.2,0.6549849157508052,155.13558923022222,12816.46,2239.78,2184.96
2.0,1.0,1.0,876.873473544984,876.873473544984,0.0,0.0,781.5,0.7853914496917607,403.27001288888886,1300.0,203.0,0.0
25.0,1.0,8.0,1215.2030397352564,1215.2030397352564,0.0,5716.14,775.2,0.7204147415425074,87.01896545066668,5590.8,1476.04,1692.4
100.0,1.0,95.07,445.6280861569002,445.6280861569002,0.0,1135.0433333333333,782.32,0.7070591693184598,291.7634390933332,129728.15,24052.26,5663.35
100.0,1.0,95.05,553.3639019285769,553.3639019285769,0.0,1413.6,785.49,0.6961207354476993,316.0287286035554,133317.88,24125.77,6007.99
75.0,1.0,74.0,213.38926332856266,213.38926332856266,0.0,0.0,775.52,0.7352712433874963,77.87846333629629,81954.68,15898.626666666667,0.0
10.0,1.0,3.0,892.0961084602536,892.0961084602536,0.0,4102.753333333333,785.3,0.6496298351227391,163.46890124444442,2494.6,648.0,1499.5
140.0,1.0,14.0,3322.360979279429,3322.360979279429,0.0,19507.16,785.35,0.6560670995115877,101.29885885079361,16800.242857142857,2831.6857142857143,3188.957142857143
25.0,1.0,24.0,540.5409152389065,540.5409152389065,0.0,0.0,785.28,0.5607364696074127,349.5659595271111,36679.8,6007.8,0.0
75.0,1.0,9.0,1692.812878873747,1692.812878873747,0.0,9883.616666666667,775.48,0.7098261274664246,68.37037473659258,7759.613333333334,1666.5333333333333,1982.44
10.0,1.0,8.0,718.4393539863955,718.4393539863955,0.0,1837.1033333333332,775.0,0.779720059895668,91.40284524444444,5590.0,1682.6,1536.4
10.0,1.0,3.0,438.33237730550843,438.33237730550843,0.0,5511.536666666667,785.7,0.6008608311698554,141.824164,2302.5,589.7,1355.8
50.0,1.0,47.0,406.2987973054438,406.2987973054438,0.0,2832.076666666667,775.46,0.7673942736117509,83.78746317155554,39982.86,9433.78,2655.7
140.0,1.0,9.0,1369.862471487286,1369.862471487286,0.0,8099.7266666666665,775.2714285714286,0.6598540840552789,60.56256406920633,10712.085714285715,1895.7,2914.6428571428573
2.0,1.0,1.0,935.6895397579885,935.6895397579885,0.0,0.0,781.5,0.7875921353721627,413.87737333333337,1247.5,222.0,0.0
10.0,1.0,3.0,432.4873777384922,432.4873777384922,0.0,5458.616666666667,781.6,0.6035970544286433,139.67720995555553,2294.9,597.8,1363.3
140.0,1.0,4.0,2170.7005374459627,2170.7005374459627,0.0,12930.49,782.1285714285714,0.33351336191699943,59.839164615238076,11468.042857142857,2215.057142857143,5351.657142857143
100.0,1.0,99.0,451.7159040362959,451.7159040362959,0.0,0.0,785.4,0.5974302996376389,408.695034056,187100.18,21167.92,0.0
2.0,1.0,0.0,410.6157139991063,410.6157139991063,0.0,1049.9366666666667,781.0,0.7004147454669647,262.3919968888889,1112.0,225.0,977.5
25.0,1.0,23.0,540.2735517581224,540.2735517581224,0.0,1685.3033333333333,781.92,0.6205758915322392,255.3055436444444,26762.84,5122.96,2562.52
125.0,1.0,4.0,2573.5870445406495,2573.5870445406495,0.0,13046.646666666667,782.184,0.38521408836934334,60.68489429902221,9932.928,1878.88,4213.192
140.0,1.0,139.0,331.60279416531745,331.60279416531745,0.0,0.0,782.3642857142858,0.6855591309348015,391.0204627403173,249542.44285714286,40492.421428571426,0.0
10.0,1.0,9.0,691.8102464994005,691.8102464994005,0.0,0.0,781.7,0.6910103499433337,388.73877075555555,9116.8,1814.3,0.0
140.0,1.0,14.0,535.2351306870249,535.2351306870249,0.0,2675.58,774.9857142857143,0.522544183313349,57.31110942349207,20642.22142857143,3784.135714285714,4234.378571428571
75.0,1.0,13.0,726.9767370199891,726.9767370199891,0.0,4193.966666666666,775.56,0.5718626550923055,58.359100476444446,19983.866666666665,4466.72,3237.3333333333335
25.0,1.0,8.0,772.8863651455655,772.8863651455655,0.0,9960.36,781.72,0.6312153530354336,138.55360405688882,5442.88,1369.44,1664.84
125.0,1.0,14.0,580.35966562098,580.35966562098,0.0,2894.91,775.544,0.5266535272826021,56.52455381333333,21235.584,4377.912,4439.896
10.0,1.0,3.0,807.1500293802758,807.1500293802758,0.0,4357.623333333333,785.2,0.6444307196230413,154.9674270222222,2436.5,640.1,1473.2
25.0,1.0,8.0,1313.955582972699,1313.955582972699,0.0,6182.01,785.28,0.6552512796553536,157.27040611200002,6842.24,1521.24,1904.2
140.0,1.0,4.0,6030.892793364228,6030.892793364228,0.0,35936.11666666667,785.3642857142858,0.6136662331705413,63.33446817015873,5255.342857142857,929.9071428571428,2448.8285714285716
50.0,1.0,13.0,1197.5603606009781,1197.5603606009781,0.0,15754.833333333334,785.38,0.6266846365382626,145.5686848942222,10396.4,2089.78,1917.42
25.0,1.0,24.0,531.3373566405777,531.3373566405777,0.0,0.0,781.76,0.5988417143340589,338.46908042666666,33885.52,5939.24,0.0
25.0,1.0,24.0,552.0358907775758,552.0358907775758,0.0,0.0,785.28,0.5722949434713756,332.1242350186666,35984.6,6094.2,0.0
75.0,1.0,13.0,1131.2576302519328,1131.2576302519328,0.0,5548.623333333333,775.32,0.6953072239736859,68.10366261925925,12934.293333333333,2539.08,2167.0933333333332
140.0,1.0,14.0,702.9880784489882,702.9880784489882,0.0,4132.593333333333,775.45,0.6106943386700445,58.142936506666665,19773.007142857143,3788.807142857143,3876.407142857143
2.0,1.0,1.0,899.043482575053,899.043482575053,0.0,0.0,785.0,0.7885028903099274,407.8817955555556,1293.5,204.5,0.0
10.0,1.0,3.0,890.9882786580911,890.9882786580911,0.0,4096.513333333333,781.7,0.6568598649292288,155.92986985777776,2437.3,648.4,1471.2
50.0,1.0,4.0,1727.637709138041,1727.637709138041,0.0,23722.15,785.08,0.5989201538102248,91.94551184000001,2971.9,704.84,1599.8
100.0,1.0,4.0,2519.5100648942525,2519.5100648942525,0.0,14965.11,782.09,0.4259592226250079,60.83190128977776,8914.63,2027.0,3563.19
50.0,1.0,12.54,1248.6903385267158,1248.6903385267158,0.0,6001.61,775.08,0.7278806932884485,81.310872192,10271.12,2249.98,1944.4
140.0,1.0,4.0,3336.7252566027705,3336.7252566027705,0.0,46428.75666666667,785.2071428571429,0.580536182111979,59.92344574920634,4796.4857142857145,885.1714285714286,2259.3785714285714
2.0,1.0,1.0,607.2467701291578,607.2467701291578,0.0,0.0,785.0,0.7828988740407283,329.5629826666666,1514.0,179.0,0.0
75.0,1.0,71.0,480.830152551094,480.830152551094,0.0,1454.5566666666666,781.9866666666667,0.6816259591669589,278.1205893428148,92333.77333333333,17097.133333333335,4247.133333333333
100.0,1.0,95.99,148.37893792590842,148.37893792590842,0.0,356.29333333333335,774.49,0.7377465740884351,89.66099342666661,115677.31,23599.16,5107.15
10.0,1.0,8.0,435.8655623926377,435.8655623926377,0.0,3046.403333333333,781.4,0.6751852686838444,271.4671248888889,6549.8,1615.9,1612.8
2.0,1.0,1.0,957.5615455524508,957.5615455524508,0.0,0.0,785.0,0.789540249051478,402.7345992888889,1244.0,222.0,0.0
25.0,1.0,23.0,588.1854526857476,588.1854526857476,0.0,1562.3,775.28,0.7558772464822205,89.71482528,18449.52,4954.28,2172.0
125.0,1.0,4.0,2526.411631002876,2526.411631002876,0.0,15034.26,782.008,0.39086774757843223,59.3842354801778,9558.312,1876.04,4232.88
2.0,1.0,1.0,1013.1175040344789,1013.1175040344789,0.0,0.0,775.0,0.7851711200025884,92.45694355555555,1090.0,237.0,0.0
50.0,1.0,49.0,519.8767178041195,519.8767178041195,0.0,0.0,785.08,0.5818944052257387,394.0290426044443,77433.58,10146.18,0.0
